Date,Real,0,6,12,18,24,30,36,42,48,54,60,66,72,78,84,90,96,102,108,114,120,126,132,138,144,150,156,162,168,174,180,186,192,198,204,210,216,222,228
2023-07-19T21:00:00,24.8,-2.1000000000000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-20T03:00:00,20.2,-1.0,-0.8000000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-20T09:00:00,21.9,1.8000000000000007,1.5,1.2000000000000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-20T15:00:00,30.1,-0.20000000000000284,0.29999999999999716,0.3999999999999986,0.1999999999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-20T21:00:00,22.1,1.0999999999999979,1.2999999999999972,3.6999999999999993,3.599999999999998,-0.7000000000000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-21T03:00:00,18.8,0.5,1.0,1.8000000000000007,2.3000000000000007,2.099999999999998,0.6999999999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-21T09:00:00,20.0,0.6999999999999993,0.8999999999999986,1.3999999999999986,2.0,2.6000000000000014,2.0,1.6000000000000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-21T15:00:00,27.4,-0.5,-0.8999999999999986,0.0,0.40000000000000213,0.6000000000000014,0.8000000000000007,0.7000000000000028,-0.09999999999999787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-21T21:00:00,23.8,-0.9000000000000021,-1.1000000000000014,-0.3000000000000007,-0.10000000000000142,0.3000000000000007,0.5,1.3999999999999986,-0.10000000000000142,-0.1999999999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-22T03:00:00,22.5,-1.1999999999999993,-1.3999999999999986,-0.8999999999999986,-0.8999999999999986,0.1999999999999993,-0.1999999999999993,-3.1000000000000014,-2.6000000000000014,-0.5,-0.6999999999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-22T09:00:00,22.8,1.3000000000000007,1.0,0.1999999999999993,1.5,3.1999999999999993,3.599999999999998,2.8999999999999986,0.5999999999999979,-0.3000000000000007,0.5999999999999979,1.8000000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-22T15:00:00,29.6,-2.700000000000003,0.0,-0.6000000000000014,-6.700000000000003,-3.1000000000000014,-0.9000000000000021,-2.3000000000000007,-0.3000000000000007,-1.3000000000000007,-1.5,-0.5,-4.100000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-22T21:00:00,25.7,-1.5999999999999979,-1.5,-1.0,-1.0,-2.099999999999998,-1.3000000000000007,-1.5,-1.8000000000000007,-1.5999999999999979,-1.8000000000000007,1.4000000000000021,-0.5,-0.1999999999999993,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-23T03:00:00,19.2,0.6000000000000014,1.1000000000000014,1.1999999999999993,0.6000000000000014,1.1000000000000014,1.0,1.1000000000000014,1.1999999999999993,1.0,0.8000000000000007,1.6000000000000014,1.8000000000000007,1.8000000000000007,1.1000000000000014,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-23T09:00:00,20.7,1.1000000000000014,1.3000000000000007,1.5,1.9000000000000021,-0.3999999999999986,1.4000000000000021,0.10000000000000142,1.1999999999999993,1.0,1.1999999999999993,-1.0,-1.6999999999999993,-1.1999999999999993,-1.1999999999999993,-0.6999999999999993,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-23T15:00:00,27.5,-0.3000000000000007,0.0,-0.1999999999999993,0.1999999999999993,-0.10000000000000142,-1.0,-0.8999999999999986,-0.8999999999999986,0.1999999999999993,-1.3000000000000007,0.6999999999999993,-1.5,-1.5,-5.800000000000001,-5.800000000000001,-7.699999999999999,,,,,,,,,,,,,,,,,,,,,,,
2023-07-23T21:00:00,24.9,-1.5,0.3000000000000007,-1.7999999999999972,0.6000000000000014,0.7000000000000028,0.6000000000000014,-1.5,-0.09999999999999787,-3.099999999999998,0.9000000000000021,0.10000000000000142,-1.5,0.7000000000000028,0.7000000000000028,-4.799999999999997,-4.799999999999997,-3.599999999999998,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T03:00:00,18.3,-1.6999999999999993,-1.3000000000000007,-0.3000000000000007,-0.1999999999999993,0.0,-0.40000000000000213,0.0,-0.6999999999999993,0.5999999999999979,-1.0,0.5,0.3000000000000007,0.3000000000000007,-0.1999999999999993,-0.1999999999999993,-1.1000000000000014,-1.1000000000000014,-1.0,,,,,,,,,,,,,,,,,,,,,
2023-07-24T09:00:00,22.1,2.0,2.0,2.0,2.299999999999997,2.3999999999999986,2.6999999999999993,2.6999999999999993,3.099999999999998,2.5,2.299999999999997,1.6999999999999993,2.0,2.5,2.5,1.0,1.0,0.3999999999999986,0.3999999999999986,0.6999999999999993,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:00:00,31.0,-0.1999999999999993,-0.3000000000000007,0.0,0.0,0.3000000000000007,0.6000000000000014,1.1000000000000014,0.8000000000000007,0.8999999999999986,0.0,-0.3999999999999986,-0.3000000000000007,-0.3000000000000007,0.1999999999999993,0.1999999999999993,-1.5,-1.5,-2.1000000000000014,-2.1000000000000014,-2.1999999999999993,,,,,,,,,,,,,,,,,,,
